code,time_zone_id,country,region
PQQ,Australia/Sydney,Australia,Australia/New Zealand
PHE,Australia/Perth,Australia,Australia/New Zealand
PDN,Australia/Adelaide,Australia,Australia/New Zealand
PDE,Australia/Adelaide,Australia,Australia/New Zealand
PRD,Australia/Perth,Australia,Australia/New Zealand
OYN,Australia/Melbourne,Australia,Australia/New Zealand
PEA,Australia/Adelaide,Australia,Australia/New Zealand
YQJ,America/Vancouver,Canada,Canada
ULP,Australia/Brisbane,Australia,Australia/New Zealand
TDR,Australia/Brisbane,Australia,Australia/New Zealand
CDU,Australia/Sydney,Australia,Australia/New Zealand
TQP,Australia/Brisbane,Australia,Australia/New Zealand
NDS,Australia/Perth,Australia,Australia/New Zealand
MJK,Australia/Perth,Australia,Australia/New Zealand
RMA,Australia/Brisbane,Australia,Australia/New Zealand
RCM,Australia/Brisbane,Australia,Australia/New Zealand
ROH,Australia/Brisbane,Australia,Australia/New Zealand
SBR,Australia/Brisbane,Australia,Australia/New Zealand
RPB,Australia/Darwin,Australia,Australia/New Zealand
RTP,Australia/Brisbane,Australia,Australia/New Zealand
RHL,Australia/Perth,Australia,Australia/New Zealand
RSB,Australia/Brisbane,Australia,Australia/New Zealand
SHU,Australia/Darwin,Australia,Australia/New Zealand
SGP,Australia/Perth,Australia,Australia/New Zealand
SCG,Australia/Brisbane,Australia,Australia/New Zealand
STH,Australia/Brisbane,Australia,Australia/New Zealand
SRN,Australia/Hobart,Australia,Australia/New Zealand
KSV,Australia/Brisbane,Australia,Australia/New Zealand
SYD,Australia/Sydney,Australia,Australia/New Zealand
SQC,Australia/Perth,Australia,Australia/New Zealand
STF,Australia/Brisbane,Australia,Australia/New Zealand
SSP,Australia/Brisbane,Australia,Australia/New Zealand
TBL,Australia/Perth,Australia,Australia/New Zealand
TBK,Australia/Darwin,Australia,Australia/New Zealand
CZY,Australia/Brisbane,Australia,Australia/New Zealand
GTS,Australia/Darwin,Australia,Australia/New Zealand
MFL,Australia/Brisbane,Australia,Australia/New Zealand
PHQ,Australia/Brisbane,Australia,Australia/New Zealand
TKY,Australia/Perth,Australia,Australia/New Zealand
TYB,Australia/Sydney,Australia,Australia/New Zealand
OKR,Australia/Brisbane,Australia,Australia/New Zealand
SYU,Australia/Brisbane,Australia,Australia/New Zealand
TXR,Australia/Brisbane,Australia,Australia/New Zealand
TTX,Australia/Perth,Australia,Australia/New Zealand
WNR,Australia/Brisbane,Australia,Australia/New Zealand
THG,Australia/Brisbane,Australia,Australia/New Zealand
KYF,Australia/Perth,Australia,Australia/New Zealand
VNR,Australia/Brisbane,Australia,Australia/New Zealand
WON,Australia/Brisbane,Australia,Australia/New Zealand
WAV,Australia/Darwin,Australia,Australia/New Zealand
WND,Australia/Perth,Australia,Australia/New Zealand
WUN,Australia/Perth,Australia,Australia/New Zealand
WLO,Australia/Darwin,Australia,Australia/New Zealand
WIT,Australia/Perth,Australia,Australia/New Zealand
WLA,Australia/Perth,Australia,Australia/New Zealand
TEF,Australia/Perth,Australia,Australia/New Zealand
TDN,Australia/Perth,Australia,Australia/New Zealand
TYG,Australia/Brisbane,Australia,Australia/New Zealand
TYP,Australia/Darwin,Australia,Australia/New Zealand
WWI,Australia/Perth,Australia,Australia/New Zealand
PEK,Asia/Shanghai,China,Pacific
ORR,Australia/Adelaide,Australia,Australia/New Zealand
BHY,Asia/Chongqing,China,Pacific
KKI,America/Anchorage,United States,Alaska
SJW,Asia/Shanghai,China,Pacific
BPE,Asia/Shanghai,China,Pacific
KBC,America/Anchorage,United States,Alaska
TDT,Africa/Johannesburg,South Africa,Africa
CAN,Asia/Shanghai,China,Pacific
KHO,Africa/Johannesburg,South Africa,Africa
TSN,Asia/Shanghai,China,Pacific
ZDY,Asia/Dubai,United Arab Emirates,Middle East
KYI,Australia/Adelaide,Australia,Australia/New Zealand
KBW,America/Anchorage,United States,Alaska
CIF,Asia/Shanghai,China,Pacific
CSX,Asia/Shanghai,China,Pacific
CZC,America/Anchorage,United States,Alaska
CZP,America/Sitka,United States,Alaska
DYG,Asia/Shanghai,China,Pacific
HZV,Africa/Johannesburg,South Africa,Africa
INY,Africa/Johannesburg,South Africa,Africa
JBT,America/Anchorage,United States,Alaska
LYA,Asia/Shanghai,China,Pacific
NNG,Asia/Shanghai,China,Pacific
SYX,Asia/Shanghai,China,Pacific
ZHY,Asia/Shanghai,China,Pacific
NNY,Asia/Shanghai,China,Pacific
BAR,America/Sitka,United States,Alaska
CGO,Asia/Shanghai,China,Pacific
COQ,Asia/Choibalsan,Mongolia,Pacific
SIA,Asia/Shanghai,China,Pacific
DNH,Asia/Shanghai,China,Pacific
HAK,Asia/Shanghai,China,Pacific
SWA,Asia/Shanghai,China,Pacific
WUH,Asia/Shanghai,China,Pacific
WOS,Asia/Pyongyang,"Korea, Democratic People's Republic of",Pacific
LHW,Asia/Shanghai,China,Pacific
LUM,Asia/Shanghai,China,Pacific
TAO,Asia/Shanghai,China,Pacific
ULN,Asia/Ulaanbaatar,Mongolia,Pacific
FOC,Asia/Shanghai,China,Pacific
HFE,Asia/Shanghai,China,Pacific
HGH,Asia/Shanghai,China,Pacific
ZNU,America/Vancouver,Canada,Canada
HJT,Asia/Ulaanbaatar,Mongolia,Pacific
JIU,Asia/Shanghai,China,Pacific
URC,Asia/Shanghai,China,Pacific
IQM,Asia/Shanghai,China,Pacific
KGT,Asia/Shanghai,China,Pacific
NGQ,Asia/Shanghai,China,Pacific
KRY,Asia/Shanghai,China,Pacific
YUS,Asia/Shanghai,China,Pacific
YNJ,Asia/Shanghai,China,Pacific
MCC,America/Los_Angeles,United States,Domestic
MCD,America/Detroit,United States,Domestic
MCI,America/Chicago,United States,Domestic
MCO,America/New_York,United States,Domestic
MCA,Africa/Conakry,Guinea,Africa
JSJ,Asia/Shanghai,China,Pacific
LDS,Asia/Shanghai,China,Pacific
MCB,America/Chicago,United States,Domestic
MCQ,Europe/Budapest,Hungary,Europe
MCH,America/Guayaquil,Ecuador,South America
JNZ,Asia/Shanghai,China,Pacific
JXA,Asia/Shanghai,China,Pacific
DLC,Asia/Shanghai,China,Pacific
FYJ,Asia/Shanghai,China,Pacific
HEK,Asia/Shanghai,China,Pacific
HRB,Asia/Shanghai,China,Pacific
JIL,Asia/Shanghai,China,Pacific
JMU,Asia/Shanghai,China,Pacific
MCK,America/Chicago,United States,Domestic
MCM,Europe/Monaco,Monaco,Europe
MCR,America/Guatemala,Guatemala,Mexico/Central America
MCU,Europe/Paris,France,Europe
MCW,America/Chicago,United States,Domestic
MFU,Africa/Lusaka,Zambia,Africa
MFX,Europe/Paris,France,Europe
MFY,Asia/Aden,Yemen,Middle East
MGA,America/Managua,Nicaragua,Mexico/Central America
MGB,Australia/Adelaide,Australia,Australia/New Zealand
MGC,America/Chicago,United States,Domestic
MGF,America/Sao_Paulo,Brazil,South America
MGH,Africa/Johannesburg,South Africa,Africa
MGI,America/Chicago,United States,Domestic
MGJ,America/New_York,United States,Domestic
MFV,America/New_York,United States,Domestic
MGL,Europe/Berlin,Germany,Europe
MHN,America/Denver,United States,Domestic
MGN,America/Bogota,Colombia,South America
MGO,Africa/Libreville,Gabon,Africa
MGU,Asia/Rangoon,Myanmar,Pacific
MGW,America/New_York,United States,Domestic
MGY,America/New_York,United States,Domestic
MHE,America/Chicago,United States,Domestic
MHI,Africa/Djibouti,Djibouti,Africa
MHL,America/Chicago,United States,Domestic
MHP,Europe/Minsk,Belarus,Europe
MHS,America/Los_Angeles,United States,Domestic
MIU,Africa/Lagos,Nigeria,Africa
MHU,Australia/Melbourne,Australia,Australia/New Zealand
MHV,America/Los_Angeles,United States,Domestic
MIV,America/New_York,United States,Domestic
MHZ,Europe/London,United Kingdom,Europe
MJP,Australia/Perth,Australia,Australia/New Zealand
MIE,America/Indiana/Indianapolis,United States,Domestic
MOH,Asia/Makassar,Indonesia,Pacific
MIF,America/Chicago,United States,Domestic
MIG,Asia/Shanghai,China,Pacific
MII,America/Sao_Paulo,Brazil,South America
MIJ,Pacific/Majuro,Marshall Islands,Pacific
MIO,America/Chicago,United States,Domestic
MJS,Africa/Maputo,Mozambique,Africa
MJT,Europe/Athens,Greece,Europe
MJU,Asia/Makassar,Indonesia,Pacific
MJV,Europe/Madrid,Spain,Europe
MJW,Africa/Harare,Zimbabwe,Africa
MJX,America/New_York,United States,Domestic
MJY,Asia/Jakarta,Indonesia,Pacific
MJZ,Asia/Yakutsk,Russian Federation,Europe
MKA,Europe/Prague,Czechia,Europe
MKC,America/Chicago,United States,Domestic
MKE,America/Chicago,United States,Domestic
MKF,America/New_York,United States,Domestic
MKG,America/Detroit,United States,Domestic
MKI,Africa/Bangui,Central African Republic,Africa
MKJ,Africa/Brazzaville,Congo,Africa
MKK,Pacific/Honolulu,United States,Hawaii
MKU,Africa/Libreville,Gabon,Africa
MLA,Europe/Malta,Malta,Europe
MKS,Africa/Addis_Ababa,Ethiopia,Africa
MKT,America/Chicago,United States,Domestic
MLB,America/New_York,United States,Domestic
MLD,America/Boise,United States,Domestic
MLT,America/New_York,United States,Domestic
MLW,Africa/Monrovia,Liberia,Africa
MLX,Europe/Istanbul,Türkiye,Europe
MMA,Europe/Stockholm,Sweden,Europe
MMC,America/Monterrey,Mexico,Mexico/Central America
MLZ,America/Montevideo,Uruguay,South America
MMB,Asia/Tokyo,Japan,Pacific
MMN,America/New_York,United States,Domestic
MNH,Asia/Colombo,Sri Lanka,Pacific
MMI,America/New_York,United States,Domestic
MMJ,Asia/Tokyo,Japan,Pacific
MMS,America/Chicago,United States,Domestic
MML,America/Chicago,United States,Domestic
MMZ,Asia/Kabul,Afghanistan,Pacific
MMO,Atlantic/Cape_Verde,Cabo Verde,Africa
MNK,Pacific/Tarawa,Kiribati,Pacific
MNU,Asia/Rangoon,Myanmar,Pacific
MOF,Asia/Makassar,Indonesia,Pacific
MNZ,America/New_York,United States,Domestic
MOA,America/Havana,Cuba,Caribbean
MOG,Asia/Rangoon,Myanmar,Pacific
MOD,America/Los_Angeles,United States,Domestic
NDE,Africa/Nairobi,Kenya,Africa
MOJ,America/Paramaribo,Suriname,South America
MOM,Africa/Nouakchott,Mauritania,Africa
MOP,America/Detroit,United States,Domestic
MOR,America/New_York,United States,Domestic
MOX,America/Chicago,United States,Domestic
MOY,America/Bogota,Colombia,South America
MOZ,Pacific/Tahiti,French Polynesia,Pacific
MPC,Asia/Jakarta,Indonesia,Pacific
MPD,Asia/Karachi,Pakistan,Pacific
MPI,America/Panama,Panama,Mexico/Central America
MPV,America/New_York,United States,Domestic
MPW,Europe/Kiev,Ukraine,Europe
MPZ,America/Chicago,United States,Domestic
MQA,Australia/Perth,Australia,Australia/New Zealand
MQB,America/Chicago,United States,Domestic
MQC,America/Miquelon,Saint Pierre and Miquelon,Other International
MQF,Asia/Yekaterinburg,Russian Federation,Europe
MQG,Africa/Windhoek,Namibia,Africa
MQH,America/Sao_Paulo,Brazil,South America
MQI,America/New_York,United States,Domestic
MQL,Australia/Melbourne,Australia,Australia/New Zealand
MQM,Europe/Istanbul,Türkiye,Europe
MQN,Europe/Oslo,Norway,Europe
MQP,Africa/Johannesburg,South Africa,Africa
MQD,America/Argentina/Salta,Argentina,South America
MQR,America/Bogota,Colombia,South America
MRS,Europe/Paris,France,Europe
MRU,Indian/Mauritius,Mauritius,Africa
MRV,Europe/Moscow,Russian Federation,Europe
MRW,Europe/Copenhagen,Denmark,Europe
MRY,America/Los_Angeles,United States,Domestic
MRZ,Australia/Sydney,Australia,Australia/New Zealand
MSC,America/Phoenix,United States,Domestic
MSD,America/Denver,United States,Domestic
MTK,Pacific/Tarawa,Kiribati,Pacific
MSE,Europe/London,United Kingdom,Europe
MSH,Asia/Muscat,Oman,Middle East
MSI,Asia/Jakarta,Indonesia,Pacific
MSJ,Asia/Tokyo,Japan,Pacific
MSL,America/Chicago,United States,Domestic
MSM,Africa/Kinshasa,"Congo, The Democratic Republic of the",Africa
MSN,America/Chicago,United States,Domestic
MRX,Asia/Tehran,"Iran, Islamic Republic of",Middle East
MSX,Africa/Brazzaville,Congo,Africa
MUH,Africa/Cairo,Egypt,Africa
MVE,America/Chicago,United States,Domestic
MTS,Africa/Mbabane,Eswatini,Africa
MTT,America/Mexico_City,Mexico,Mexico/Central America
MTU,Africa/Maputo,Mozambique,Africa
MTW,America/Chicago,United States,Domestic
MTX,America/Anchorage,United States,Alaska
MTY,America/Monterrey,Mexico,Mexico/Central America
MTZ,Asia/Jerusalem,Israel,Middle East
MUC,Europe/Berlin,Germany,Europe
MUD,Africa/Maputo,Mozambique,Africa
MVR,Africa/Douala,Cameroon,Africa
MVS,America/Bahia,Brazil,South America
MVU,Australia/Brisbane,Australia,Australia/New Zealand
MVX,Africa/Libreville,Gabon,Africa
MVW,America/Los_Angeles,United States,Domestic
MWD,Asia/Karachi,Pakistan,Pacific
MXF,America/Chicago,United States,Domestic
MXR,Europe/Kiev,Ukraine,Europe
MWH,America/Los_Angeles,United States,Domestic
MWJ,America/Guyana,Guyana,South America
MWN,Africa/Dar_es_Salaam,"Tanzania, United Republic of",Africa
MWQ,Asia/Rangoon,Myanmar,Pacific
MWS,America/Los_Angeles,United States,Domestic
MWV,Asia/Phnom_Penh,Cambodia,Pacific
MXS,Pacific/Apia,Samoa,Pacific
MXU,Australia/Perth,Australia,Australia/New Zealand
MXV,Asia/Ulaanbaatar,Mongolia,Pacific
MXX,Europe/Stockholm,Sweden,Europe
MXZ,Asia/Shanghai,China,Pacific
MXW,Asia/Ulaanbaatar,Mongolia,Pacific
MYB,Africa/Libreville,Gabon,Africa
MYC,America/Caracas,"Venezuela, Bolivarian Republic of",South America
MYE,Asia/Tokyo,Japan,Pacific
MYL,America/Boise,United States,Domestic
MYP,Asia/Ashgabat,Turkmenistan,Pacific
MYQ,Asia/Kolkata,India,Pacific
MYT,Asia/Rangoon,Myanmar,Pacific
MYZ,Africa/Blantyre,Malawi,Africa
MZA,America/Lima,Peru,South America
MZC,Africa/Libreville,Gabon,Africa
MZW,Africa/Algiers,Algeria,Africa
MZU,Asia/Kolkata,India,Pacific
MZX,Africa/Addis_Ababa,Ethiopia,Africa
MZZ,America/Indiana/Indianapolis,United States,Domestic
NAB,America/New_York,United States,Domestic
NAC,Australia/Adelaide,Australia,Australia/New Zealand
MZY,Africa/Johannesburg,South Africa,Africa
NAX,Pacific/Honolulu,United States,Hawaii
NAF,Asia/Makassar,Indonesia,Pacific
NBH,Australia/Sydney,Australia,Australia/New Zealand
NAH,Asia/Makassar,Indonesia,Pacific
NAK,Asia/Bangkok,Thailand,Pacific
NAL,Europe/Moscow,Russian Federation,Europe
NAM,Asia/Jayapura,Indonesia,Pacific
NAO,Asia/Shanghai,China,Pacific
NDL,Africa/Bangui,Central African Republic,Africa
NEG,America/Jamaica,Jamaica,Caribbean
NCO,America/New_York,United States,Domestic
NCQ,America/New_York,United States,Domestic
NCR,America/Managua,Nicaragua,Mexico/Central America
NCS,Africa/Johannesburg,South Africa,Africa
NCY,Europe/Paris,France,Europe
NDF,Africa/Luanda,Angola,Africa
NDG,Asia/Shanghai,China,Pacific
NDK,Pacific/Majuro,Marshall Islands,Pacific
NFR,Africa/Tripoli,Libya,Africa
NGA,Australia/Sydney,Australia,Australia/New Zealand
NGB,Asia/Shanghai,China,Pacific
NGC,America/Phoenix,United States,Domestic
NGE,Africa/Douala,Cameroon,Africa
NGF,Pacific/Honolulu,United States,Hawaii
NGI,Pacific/Fiji,Fiji,Pacific
NGL,Africa/Johannesburg,South Africa,Africa
NGN,America/Panama,Panama,Mexico/Central America
NGO,Asia/Tokyo,Japan,Pacific
NGU,America/New_York,United States,Domestic
NGW,America/Chicago,United States,Domestic
NGX,Asia/Kathmandu,Nepal,Pacific
NGZ,America/Los_Angeles,United States,Domestic
NHD,Asia/Dubai,United Arab Emirates,Middle East
NHF,Africa/Khartoum,Sudan,Africa
NHK,America/New_York,United States,Domestic
NHS,Asia/Karachi,Pakistan,Pacific
NHX,America/Chicago,United States,Domestic
NIA,Africa/Monrovia,Liberia,Africa
NKB,Australia/Perth,Australia,Australia/New Zealand
NKY,Africa/Brazzaville,Congo,Africa
NKD,Asia/Jayapura,Indonesia,Pacific
NMA,Asia/Tashkent,Uzbekistan,Pacific
NKL,Africa/Kinshasa,"Congo, The Democratic Republic of the",Africa
NMS,Asia/Rangoon,Myanmar,Pacific
NKO,Indian/Antananarivo,Madagascar,Africa
NKS,Africa/Douala,Cameroon,Africa
NKT,Europe/Istanbul,Türkiye,Europe
NKX,America/Los_Angeles,United States,Domestic
NLA,Africa/Lusaka,Zambia,Africa
NLC,America/Los_Angeles,United States,Domestic
NLU,America/Mexico_City,Mexico,Mexico/Central America
NMB,Asia/Kolkata,India,Pacific
NKC,Africa/Nouakchott,Mauritania,Africa
NMG,America/Panama,Panama,Mexico/Central America
NOD,Europe/Berlin,Germany,Europe
NNM,Europe/Moscow,Russian Federation,Europe
NNX,Asia/Makassar,Indonesia,Pacific
NPO,Asia/Makassar,Indonesia,Pacific
NOA,Australia/Sydney,Australia,Australia/New Zealand
NQU,America/Bogota,Colombia,South America
NOI,Europe/Moscow,Russian Federation,Europe
NOJ,Asia/Yekaterinburg,Russian Federation,Europe
NOZ,Asia/Novokuznetsk,Russian Federation,Europe
NPA,America/Chicago,United States,Domestic
NPE,Pacific/Auckland,New Zealand,Australia/New Zealand
NPT,America/New_York,United States,Domestic
NPU,America/Bogota,Colombia,South America
NQA,America/Chicago,United States,Domestic
NQI,America/Chicago,United States,Domestic
NQL,America/Sao_Paulo,Brazil,South America
NQN,America/Argentina/Salta,Argentina,South America
NRC,America/Los_Angeles,United States,Domestic
NRD,Europe/Berlin,Germany,Europe
NRG,Australia/Perth,Australia,Australia/New Zealand
NRI,America/Chicago,United States,Domestic
NRE,Asia/Jayapura,Indonesia,Pacific
NRM,Africa/Bamako,Mali,Africa
NRR,America/Puerto_Rico,Puerto Rico,Caribbean
NRS,America/Los_Angeles,United States,Domestic
NSK,Asia/Krasnoyarsk,Russian Federation,Europe
NSB,America/Nassau,Bahamas,Caribbean
NSP,Asia/Manila,Philippines,Pacific
NZA,Africa/Luanda,Angola,Africa
NUD,Africa/Khartoum,Sudan,Africa
NUE,Europe/Berlin,Germany,Europe
NUF,Asia/Colombo,Sri Lanka,Pacific
NUJ,Asia/Tehran,"Iran, Islamic Republic of",Middle East
NUM,Asia/Riyadh,Saudi Arabia,Middle East
NUN,America/Chicago,United States,Domestic
NUQ,America/Los_Angeles,United States,Domestic
NUU,Africa/Nairobi,Kenya,Africa
NUW,America/Los_Angeles,United States,Domestic
NUX,Asia/Yekaterinburg,Russian Federation,Europe
NVA,America/Bogota,Colombia,South America
NVD,America/Chicago,United States,Domestic
NVG,America/Managua,Nicaragua,Mexico/Central America
NVI,Asia/Samarkand,Uzbekistan,Pacific
NVK,Europe/Oslo,Norway,Europe
NUH,America/Bogota,Colombia,South America
NVR,Europe/Moscow,Russian Federation,Europe
NVY,Asia/Kolkata,India,Pacific
NZC,America/Lima,Peru,South America
NZE,Africa/Conakry,Guinea,Africa
NZH,Asia/Shanghai,China,Pacific
NZL,Asia/Shanghai,China,Pacific
NZW,America/New_York,United States,Domestic
NZY,America/Los_Angeles,United States,Domestic
OAA,Asia/Kabul,Afghanistan,Pacific
OAG,Australia/Sydney,Australia,Australia/New Zealand
OAH,Asia/Kabul,Afghanistan,Pacific
OAJ,America/New_York,United States,Domestic
OAK,America/Los_Angeles,United States,Domestic
OAL,America/Porto_Velho,Brazil,South America
OAM,Pacific/Auckland,New Zealand,Australia/New Zealand
OAN,America/Tegucigalpa,Honduras,Mexico/Central America
OAR,America/Los_Angeles,United States,Domestic
OAS,Asia/Kabul,Afghanistan,Pacific
OAI,Asia/Kabul,Afghanistan,Pacific
OBE,America/New_York,United States,Domestic
OBC,Africa/Djibouti,Djibouti,Africa
ODB,Europe/Madrid,Spain,Europe
ODC,America/Los_Angeles,United States,Domestic
ODH,Europe/London,United Kingdom,Europe
ODE,Europe/Copenhagen,Denmark,Europe
ODM,America/New_York,United States,Domestic
ODN,Asia/Kuching,Malaysia,Pacific
ODO,Asia/Irkutsk,Russian Federation,Europe
ODS,Europe/Kiev,Ukraine,Europe
ODW,America/Los_Angeles,United States,Domestic
ODY,Asia/Vientiane,Lao People's Democratic Republic,Pacific
OEA,America/Indiana/Vincennes,United States,Domestic
OEC,Asia/Dili,Timor-Leste,Pacific
OEL,Europe/Moscow,Russian Federation,Europe
OEO,America/Chicago,United States,Domestic
OER,Europe/Stockholm,Sweden,Europe
OES,America/Argentina/Salta,Argentina,South America
OGA,America/Denver,United States,Domestic
OFK,America/Chicago,United States,Domestic
OFU,Pacific/Pago_Pago,American Samoa,Pacific
OKQ,Asia/Jayapura,Indonesia,Pacific
